Wavelength_nm,Amplitude_V
1555.248,0.5854171
1555.25,0.45491365
1555.252,0.30631563
1555.254,0.5462155
1555.256,0.57906425
1555.258,0.49582747
1555.26,0.3783198
1555.262,0.5128829
1555.264,0.18952236
1555.266,0.550175
1555.268,0.5997795
1555.27,0.43257007
1555.272,0.19794452
1555.274,0.17221834
1555.276,0.5797072
1555.278,0.5356764
1555.28,0.47433943
1555.282,0.5745596
1555.284,0.3517019
1555.286,0.5438732
1555.288,0.18141016
1555.29,0.19140486
1555.292,0.35617152
1555.294,0.26625484
1555.296,0.31625962
1555.298,0.49909848
1555.3,0.12670374
1555.302,0.46042192
1555.304,0.14411463
1555.306,0.52375054
1555.308,0.2009499
1555.31,0.46746945
1555.312,0.3959397
1555.314,0.29281107
1555.316,0.23376812
1555.318,0.12872966
1555.32,0.2766901
1555.322,0.20026438
1555.324,0.16795625
1555.326,0.46924907
1555.328,0.20625749
1555.33,0.21157902
1555.332,0.27024072
1555.334,0.33132657
1555.336,0.35685638
1555.338,0.43227312
1555.34,0.39426103
1555.342,0.34084195
1555.344,0.2969701
1555.346,0.23289311
1555.348,0.4549713
1555.35,0.25875065
1555.352,0.5247907
1555.354,0.39308122
1555.356,0.41697213
1555.358,0.35439512
1555.36,0.564278
1555.362,0.31079778
1555.364,0.31348422
1555.366,0.54650724
1555.368,0.40245345
1555.37,0.32457435
1555.372,0.23107556
1555.374,0.22252223
1555.376,0.50071716
1555.378,0.23973304
1555.38,0.10286885
1555.382,0.10973032
1555.384,0.58920133
1555.386,0.37991896
1555.388,0.3445123
1555.39,0.558938
1555.392,0.2758437
1555.394,0.49749878
1555.396,0.4609049
1555.398,0.33854824
1555.4,0.48731595
1555.402,0.5828892
1555.404,0.20030369
1555.406,0.10875471
1555.408,0.5107272
1555.41,0.30179355
1555.412,0.37220123
1555.414,0.21123116
1555.416,0.5208944
1555.418,0.46060312
1555.42,0.57668334
1555.422,0.33762595
1555.424,0.5882825
1555.426,0.35542768
1555.428,0.41071105
1555.43,0.43706372
1555.432,0.34488574
1555.434,0.3813901
1555.436,0.21165353
1555.438,0.2811815
1555.44,0.45099664
1555.442,0.11949448
1555.444,0.45020655
1555.446,0.25188783
1555.448,0.23591791
1555.45,0.44674423
1555.452,0.20747258
1555.454,0.5808417
1555.456,0.59533954
1555.458,0.3290502
1555.46,0.30070916
1555.462,0.13951872
1555.464,0.48910934
1555.466,0.181362
1555.468,0.5665239
1555.47,0.5952964
1555.472,0.16120489
1555.474,0.44150293
1555.476,0.33299598
1555.478,0.37057292
1555.48,0.18978734
1555.482,0.46176046
1555.484,0.18330637
1555.486,0.54265
1555.488,0.3269873
1555.49,0.41743404
1555.492,0.56089556
1555.494,0.46896976
1555.496,0.37042394
1555.498,0.30133882
1555.5,0.33106756
1555.502,0.27083653
1555.504,0.5730919
1555.506,0.22642893
1555.508,0.30467314
1555.51,0.48911196
1555.512,0.28217083
1555.514,0.54330546
1555.516,0.22153632
1555.518,0.115672424
1555.52,0.41437554
1555.522,0.35412672
1555.524,0.56652904
1555.526,0.31156617
1555.528,0.16779512
1555.53,0.26487276
1555.532,0.2966059
1555.534,0.39156592
1555.536,0.23725024
1555.538,0.37515667
1555.54,0.5540229
1555.542,0.31186518
1555.544,0.42578474
1555.546,0.21444929
1555.548,0.5006635
1555.55,0.23483531
1555.552,0.3899014
1555.554,0.25012374
1555.556,0.13370118
1555.558,0.25983137
1555.56,0.20601533
1555.562,0.5463369
1555.564,0.23308106
1555.566,0.5872116
1555.568,0.3461729
1555.57,0.21053249
1555.572,0.29567206
1555.574,0.19171555
1555.576,0.51684165
1555.578,0.15998463
1555.58,0.53676385
1555.582,0.122958526
1555.584,0.24980396
1555.586,0.16994336
1555.588,0.44263276
1555.59,0.35616088
1555.592,0.5696698
1555.594,0.28309038
1555.596,0.120374545
1555.598,0.48082954
1555.6,0.38975033
1555.602,0.51371765
1555.604,0.31306928
1555.606,0.46909058
1555.608,0.18553285
1555.61,0.5997633
1555.612,0.18682349
1555.614,0.5149003
1555.616,0.20621908
1555.618,0.491254
1555.62,0.53062624
1555.622,0.5383205
1555.624,0.3378592
1555.626,0.31440648
1555.628,0.5168956
1555.63,0.3897446
1555.632,0.41063842
1555.634,0.21803357
1555.636,0.3230785
1555.638,0.28472444
1555.64,0.4326608
1555.642,0.19824164
1555.644,0.30287597
1555.646,0.524366
1555.648,0.37322283
1555.65,0.548022
1555.652,0.21626373
1555.654,0.31995165
1555.656,0.3502081
1555.658,0.3002837
1555.66,0.4422468
1555.662,0.1743599
1555.664,0.3597002
1555.666,0.16938618
1555.668,0.41459873
1555.67,0.5151241
1555.672,0.109998524
1555.674,0.3284681
1555.676,0.3463518
1555.678,0.46012712
1555.68,0.13735996
1555.682,0.3030104
1555.684,0.4927406
1555.686,0.36607227
1555.688,0.4749231
1555.69,0.2820049
1555.692,0.5600438
1555.694,0.13867263
1555.696,0.1455822
1555.698,0.36424294
1555.7,0.33541194
1555.702,0.41923377
1555.704,0.21452807
1555.706,0.21301414
1555.708,0.47455478
1555.71,0.2458826
1555.712,0.46364588
1555.714,0.4203535
1555.716,0.14166358
1555.718,0.45556483
1555.72,0.53975767
1555.722,0.50832313
1555.724,0.10443094
1555.726,0.36985695
1555.728,0.5566686
1555.73,0.39936283
1555.732,0.24516304
1555.734,0.19727232
1555.736,0.44247377
1555.738,0.48562697
1555.74,0.55629236
1555.742,0.5528583
1555.744,0.2696401
1555.746,0.40193847
1555.748,0.1507596
1555.75,0.14723128
1555.752,0.13573429
1555.754,0.5635721
1555.756,0.17621621
1555.758,0.3411631
1555.76,0.3165362
1555.762,0.26238555
1555.764,0.36886534
1555.766,0.10139544
1555.768,0.29007468
1555.77,0.33967203
1555.772,0.5016522
1555.774,0.4504817
1555.776,0.5248809
1555.778,0.28814912
1555.78,0.17045276
1555.782,0.30052823
1555.784,0.5815298
1555.786,0.2071638
1555.788,0.18737768
1555.79,0.57216865
1555.792,0.57496154
1555.794,0.17461842
1555.796,0.48472643
1555.798,0.31487125
1555.8,0.34610787
1555.802,0.34934407
1555.804,0.5841858
1555.806,0.19233055
1555.808,0.48653185
1555.81,0.102837056
1555.812,0.41430506
1555.814,0.426339
1555.816,0.4768531
1555.818,0.5629812
1555.82,0.47691756
1555.822,0.466072
1555.824,0.22689375
1555.826,0.5964199
1555.828,0.3342044
1555.83,0.30872506
1555.832,0.3509388
1555.834,0.2970282
1555.836,0.3968188
1555.838,0.27481228
1555.84,0.21997243
1555.842,0.56399745
1555.844,0.56391424
1555.846,0.34812272
1555.848,0.5810737
1555.85,0.3078586
1555.852,0.29368943
1555.854,0.5584531
1555.856,0.4164585
1555.858,0.4812587
1555.86,0.30637193
1555.862,0.30350083
1555.864,0.14165185
1555.866,0.58337194
1555.868,0.21397948
1555.87,0.34713352
1555.872,0.15730514
1555.874,0.42347682
1555.876,0.29543772
1555.878,0.48383093
1555.88,0.36418933
1555.882,0.16473965
1555.884,0.10537025
1555.886,0.20622434
1555.888,0.46217325
1555.89,0.5142571
1555.892,0.27066752
1555.894,0.36796254
1555.896,0.22000664
1555.898,0.54022163
1555.9,0.5826036
1555.902,0.47647002
1555.904,0.14444336
1555.906,0.3185593
1555.908,0.5952528
1555.91,0.21469241
1555.912,0.43523583
1555.914,0.56928176
1555.916,0.48660168
1555.918,0.4044301
1555.92,0.35335258
1555.922,0.56440717
1555.924,0.29736668
1555.926,0.5506345
1555.928,0.31552646
1555.93,0.4782725
1555.932,0.557857
1555.934,0.37532145
1555.936,0.2549399
1555.938,0.12549336
1555.94,0.50462997
1555.942,0.41100496
1555.944,0.23152283
1555.946,0.5387058
1555.948,0.5601514
1555.95,0.54358304
1555.952,0.40075895
1555.954,0.5882908
1555.956,0.5374028
1555.958,0.1521302
1555.96,0.590553
1555.962,0.37440318
1555.964,0.56001794
1555.966,0.48017073
1555.968,0.42378333
1555.97,0.26333618
1555.972,0.11351501
1555.974,0.23836812
1555.976,0.44291016
1555.978,0.53155744
1555.98,0.1011733
1555.982,0.20398688
1555.984,0.43653387
1555.986,0.24181755
1555.988,0.17085142
1555.99,0.14096805
1555.992,0.4189395
1555.994,0.3974299
1555.996,0.52930677
1555.998,0.25741884
1556.0,0.16835931
1556.002,0.49957755
1556.004,0.59409297
1556.006,0.28019476
1556.008,0.5326748
1556.01,0.48127273
1556.012,0.5557926
1556.014,0.31218624
1556.016,0.15065075
1556.018,0.15917811
1556.02,0.4815992
1556.022,0.5316659
1556.024,0.32850838
1556.026,0.12978545
1556.028,0.13335302
1556.03,0.3993002
1556.032,0.55931216
1556.034,0.29979175
1556.036,0.4253099
1556.038,0.3710039
1556.04,0.5448789
1556.042,0.5161938
1556.044,0.19967428
1556.046,0.43877155
1556.048,0.5237516
1556.05,0.5651247
1556.052,0.39496356
1556.054,0.18795562
1556.056,0.37911603
1556.058,0.43290952
1556.06,0.23624453
1556.062,0.58650076
1556.064,0.21466313
1556.066,0.5556763
1556.068,0.3125904
1556.07,0.10027708
1556.0720000000001,0.37164453
1556.074,0.41414294
1556.076,0.5346817
1556.078,0.3702816
1556.08,0.14706469
1556.082,0.56340677
1556.084,0.3826774
1556.086,0.23576559
1556.088,0.5494293
1556.09,0.16045673
1556.092,0.14874142
1556.094,0.36750454
1556.096,0.41244212
1556.098,0.3554796
1556.1,0.56449604
1556.102,0.23141041
1556.104,0.5951175
1556.106,0.10967467
1556.108,0.159267
1556.11,0.19283815
1556.112,0.13978787
1556.114,0.31910893
1556.116,0.5326861
1556.118,0.5103797
1556.12,0.47237843
1556.122,0.1037047
1556.124,0.532853
1556.126,0.29824954
1556.128,0.46581888
1556.13,0.46345934
1556.132,0.18876052
1556.134,0.35769743
1556.136,0.5630905
1556.138,0.23152432
1556.14,0.45751393
1556.142,0.5790255
1556.144,0.28031558
1556.146,0.29381683
1556.148,0.32628125
1556.15,0.50451964
1556.152,0.31964236
1556.154,0.343123
1556.156,0.21115874
1556.158,0.59417254
1556.16,0.5461771
1556.162,0.40012714
1556.164,0.58028
1556.166,0.44349888
1556.168,0.5795528
1556.17,0.18076794
1556.172,0.21272871
1556.174,0.5425912
1556.176,0.3099372
1556.178,0.28557885
1556.18,0.47716767
1556.182,0.41516283
1556.184,0.2720358
1556.186,0.2989303
1556.188,0.3041919
1556.19,0.16316566
1556.192,0.21477696
1556.194,0.36876515
1556.196,0.49091357
1556.198,0.30952415
1556.2,0.2916764
1556.202,0.42525807
1556.204,0.17862692
1556.206,0.29037517
1556.208,0.20406812
1556.21,0.42582312
1556.212,0.156182
1556.214,0.3239114
1556.216,0.39809102
1556.218,0.5168377
1556.22,0.46227562
1556.222,0.5714316
1556.224,0.4399392
1556.226,0.2745948
1556.228,0.21586195
1556.23,0.1282912
1556.232,0.2387938
1556.234,0.16842434
1556.236,0.2846124
1556.238,0.45128906
1556.24,0.44601703
1556.242,0.2590832
1556.244,0.35427618
1556.246,0.20838578
1556.248,0.35148835
1556.25,0.35504094
1556.252,0.2506484
1556.254,0.2297339
1556.256,0.58978724
1556.258,0.36856174
1556.26,0.3810383
1556.262,0.10389704
1556.264,0.1909204
1556.266,0.27831098
1556.268,0.58299035
1556.27,0.18762086
1556.272,0.25164485
1556.274,0.59507847
1556.276,0.34055433
1556.278,0.25920388
1556.28,0.41717947
1556.282,0.34815115
1556.284,0.57872456
1556.286,0.14159752
1556.288,0.49527395
1556.29,0.23954318
1556.292,0.50333464
1556.294,0.52386016
1556.296,0.5246114
1556.298,0.53334785
1556.3,0.45906374
1556.302,0.17120208
1556.304,0.12595129
1556.306,0.2703826
1556.308,0.34753492
1556.31,0.25131044
1556.312,0.47110346
1556.314,0.46122172
1556.316,0.58596224
1556.318,0.30028653
1556.32,0.49286383
1556.3220000000001,0.47059998
1556.324,0.5943748
1556.326,0.4868076
1556.328,0.24178727
1556.33,0.1076362
1556.332,0.5840831
1556.334,0.45803452
1556.336,0.5063033
1556.338,0.4966221
1556.34,0.46788055
1556.342,0.47573724
1556.344,0.5647291
1556.346,0.55705565
1556.348,0.28961337
1556.35,0.11548076
1556.352,0.1193408
1556.354,0.3233192
1556.356,0.5174898
1556.358,0.5238056
1556.36,0.3021948
1556.362,0.25080582
1556.364,0.35330072
1556.366,0.5162716
1556.368,0.41824806
1556.37,0.1699029
1556.372,0.28111696
1556.374,0.37771297
1556.376,0.3691312
1556.378,0.515317
1556.38,0.5660859
1556.382,0.15023154
1556.384,0.2122038
1556.386,0.29607844
1556.388,0.24819905
1556.39,0.30414525
1556.392,0.12036061
1556.394,0.13300663
1556.396,0.5191807
1556.398,0.1512909
1556.4,0.5120376
1556.402,0.253256
1556.404,0.25461167
1556.406,0.15037352
1556.408,0.10663169
1556.41,0.2776443
1556.412,0.51767844
1556.414,0.5599777
1556.416,0.13079278
1556.418,0.11545403
1556.42,0.17940031
1556.422,0.4831449
1556.424,0.20244138
1556.426,0.21540518
1556.428,0.5444713
1556.43,0.5374745
1556.432,0.4351446
1556.434,0.1820069
1556.436,0.29057458
1556.438,0.2180887
1556.44,0.4359228
1556.442,0.48996553
1556.444,0.17106687
1556.446,0.5489779
1556.448,0.33141294
1556.45,0.49750292
1556.452,0.1258188
1556.454,0.2802906
1556.456,0.10739047
1556.458,0.45924237
1556.46,0.13972549
1556.462,0.2691429
1556.464,0.49087435
1556.466,0.47448325
1556.468,0.4201448
1556.47,0.4470103
1556.472,0.42561567
1556.474,0.42063797
1556.476,0.27482733
1556.478,0.11408285
1556.48,0.32091293
1556.482,0.12272982
1556.484,0.3344337
1556.486,0.33203948
1556.488,0.18936077
1556.49,0.49213082
1556.492,0.45210466
1556.494,0.37976977
1556.496,0.5629543
1556.498,0.24359356
1556.5,0.23101611
1556.502,0.19171791
1556.504,0.3722199
1556.506,0.20267859
1556.508,0.5344478
1556.51,0.2521549
1556.512,0.3454655
1556.514,0.3647554
1556.516,0.25382328
1556.518,0.46920982
1556.52,0.44603646
1556.522,0.4804055
1556.524,0.40296024
1556.526,0.33009115
1556.528,0.32445854
1556.53,0.45826727
1556.532,0.28851762
1556.534,0.3186299
1556.536,0.18183556
1556.538,0.43981522
1556.54,0.13846238
1556.542,0.5952561
1556.544,0.17186879
1556.546,0.29148918
1556.548,0.21889031
1556.55,0.24532907
1556.552,0.26122662
1556.554,0.45916831
1556.556,0.18837464
1556.558,0.23192827
1556.56,0.15060304
1556.562,0.26573
1556.564,0.5706209
1556.566,0.2900545
1556.568,0.48866916
1556.57,0.33085197
1556.572,0.32479984
1556.574,0.5119855
1556.576,0.11340973
1556.578,0.5324432
1556.58,0.34260422
1556.582,0.2755636
1556.584,0.5534175
1556.586,0.26992968
1556.588,0.58884865
1556.59,0.56817824
1556.592,0.23396161
1556.594,0.27030137
1556.596,0.5060838
1556.598,0.19780505
1556.6,0.4659758
1556.602,0.16457558
1556.604,0.20280276
1556.606,0.3502529
1556.608,0.47294086
1556.61,0.4697143
1556.612,0.40446115
1556.614,0.23605634
1556.616,0.30768892
1556.618,0.22310713
1556.62,0.23850872
1556.622,0.261612
1556.624,0.39942387
1556.626,0.20379744
1556.628,0.12128476
1556.63,0.4462273
1556.632,0.1109032
1556.634,0.5853924
1556.636,0.27514276
1556.638,0.103290685
1556.64,0.54229265
1556.642,0.39990225
1556.644,0.50869614
1556.646,0.31751236
1556.648,0.27709094
1556.65,0.42759472
1556.652,0.30300045
1556.654,0.3781043
1556.656,0.23891144
1556.658,0.2663227
1556.66,0.14109538
1556.662,0.490686
1556.664,0.27442542
1556.666,0.58749956
1556.668,0.22987941
1556.67,0.33752635
1556.672,0.2527661
1556.674,0.44696268
1556.676,0.50418293
1556.678,0.34350535
1556.68,0.28346378
1556.682,0.47237566
1556.684,0.19572753
1556.686,0.39973316
1556.688,0.46681222
1556.69,0.2346348
1556.692,0.42784968
1556.694,0.46761307
1556.696,0.15870832
1556.698,0.26195374
1556.7,0.30315304
1556.702,0.4879787
1556.704,0.38375255
1556.706,0.32478073
1556.708,0.2593862
1556.71,0.10203069
1556.712,0.110110044
1556.714,0.22022311
1556.716,0.1583453
1556.718,0.1597933
1556.72,0.4013698
1556.722,0.40272766
1556.724,0.12238605
1556.726,0.39696762
1556.728,0.17290929
1556.73,0.28861287
1556.732,0.59484196
1556.734,0.36100268
1556.736,0.11709401
1556.738,0.2738291
1556.74,0.4354491
1556.742,0.21229894
1556.744,0.5822246
1556.746,0.31264684
1556.748,0.11054365
1556.75,0.3702831
1556.752,0.43809482
1556.754,0.3279956
1556.756,0.5640854
1556.758,0.5509661
1556.76,0.16948004
1556.762,0.13997409
1556.764,0.2561545
1556.766,0.40406632
1556.768,0.40079767
1556.77,0.23582155
1556.772,0.57555026
1556.774,0.25366586
1556.776,0.5020997
1556.778,0.5159901
1556.78,0.14921752
1556.782,0.21627645
1556.784,0.20759575
1556.786,0.55982566
1556.788,0.27555245
1556.79,0.5182357
1556.792,0.339009
1556.794,0.32860953
1556.796,0.55171067
1556.798,0.3204507
1556.8,0.47242597
1556.802,0.31218874
1556.804,0.15093488
1556.806,0.1265474
1556.808,0.20412008
1556.81,0.46113402
1556.812,0.28682485
1556.814,0.3270538
1556.816,0.1509382
1556.818,0.4115188
1556.82,0.5017241
1556.8220000000001,0.41234162
1556.824,0.59230703
1556.826,0.108170696
1556.828,0.10783491
1556.83,0.3500028
1556.832,0.23320402
1556.834,0.44325522
1556.836,0.49660507
1556.838,0.15121795
1556.84,0.5586691
1556.842,0.11496147
1556.844,0.44420198
1556.846,0.2922504
1556.848,0.4337196
1556.85,0.14881817
1556.852,0.56854016
1556.854,0.5687042
1556.856,0.3597004
1556.858,0.35479227
1556.86,0.4174041
1556.862,0.39003447
1556.864,0.37177327
1556.866,0.39459556
1556.868,0.5293151
1556.87,0.4055334
1556.872,0.19791718
1556.874,0.556956
1556.876,0.2079803
1556.878,0.18258084
1556.88,0.5985289
1556.882,0.20670834
1556.884,0.15004668
1556.886,0.38100362
1556.888,0.5135969
1556.89,0.13037536
1556.892,0.3450521
1556.894,0.13425118
1556.896,0.31434557
1556.898,0.27198008
1556.9,0.1685647
1556.902,0.5655105
1556.904,0.41744348
1556.906,0.5215281
1556.908,0.55297226
1556.91,0.5650927
1556.912,0.47405732
1556.914,0.25347415
1556.916,0.5144663
1556.918,0.36009145
1556.92,0.23582695
1556.922,0.2928869
1556.924,0.25061175
1556.926,0.33310202
1556.928,0.49066758
1556.93,0.34243366
1556.932,0.23392929
1556.934,0.14370154
1556.936,0.52787805
1556.938,0.3086843
1556.94,0.32096127
1556.942,0.4818608
1556.944,0.52486324
1556.946,0.35557246
1556.948,0.41618392
1556.95,0.21957836
1556.952,0.56753397
1556.954,0.38396063
1556.956,0.45980245
1556.958,0.15710653
1556.96,0.4184605
1556.962,0.28447488
1556.964,0.3250315
1556.966,0.44108102
1556.968,0.49816376
1556.97,0.2746826
1556.972,0.5366184
1556.974,0.20949516
1556.976,0.3814491
1556.978,0.17563275
1556.98,0.24462488
1556.982,0.5477057
1556.984,0.10577839
1556.986,0.5578056
1556.988,0.26420102
1556.99,0.4478977
1556.992,0.14585915
1556.994,0.42063573
1556.996,0.55473065
1556.998,0.37760097
1557.0,0.28106076
1557.002,0.4967888
1557.004,0.45636272
1557.006,0.15884627
1557.008,0.43285078
1557.01,0.43232793
1557.012,0.47596058
1557.014,0.25815344
1557.016,0.300639
1557.018,0.58001906
1557.02,0.38672847
1557.022,0.3542525
1557.024,0.59342486
1557.026,0.21477881
1557.028,0.29896846
1557.03,0.4799418
1557.032,0.4565503
1557.034,0.5833503
1557.036,0.42715016
1557.038,0.25654748
1557.04,0.29882598
1557.042,0.14485647
1557.044,0.56186014
1557.046,0.16433401
1557.048,0.37285185
1557.05,0.30069757
1557.052,0.1671118
1557.054,0.24649613
1557.056,0.4167845
1557.058,0.11562575
1557.06,0.58299476
1557.062,0.5545478
1557.064,0.14230072
1557.066,0.53417677
1557.068,0.26428562
1557.07,0.13375223
1557.072,0.2530564
1557.074,0.50444376
1557.076,0.43291572
1557.078,0.2192798
1557.08,0.45958823
1557.082,0.45391056
1557.084,0.4714307
1557.086,0.37032834
1557.088,0.50947285
1557.09,0.42068112
1557.092,0.16269961
1557.094,0.50512797
1557.096,0.26188406
1557.098,0.45251736
1557.1,0.43756586
1557.102,0.26795626
1557.104,0.18084183
1557.106,0.44747904
1557.108,0.5245117
1557.11,0.5191157
1557.112,0.4132524
1557.114,0.21370363
1557.116,0.25810498
1557.118,0.47731385
1557.12,0.30542696
1557.122,0.46624872
1557.124,0.254725
1557.126,0.10315912
1557.128,0.40174502
1557.13,0.4004582
1557.132,0.41377735
1557.134,0.23409282
1557.136,0.5055355
1557.138,0.34373343
1557.14,0.48119396
1557.142,0.40554672
1557.144,0.3080354
1557.146,0.43981344
1557.148,0.38748866
1557.15,0.35535556
1557.152,0.42428026
1557.154,0.14296949
1557.156,0.55513054
1557.158,0.26754102
1557.16,0.21234648
1557.162,0.48589817
1557.164,0.21561094
1557.166,0.59788483
1557.168,0.31024626
1557.17,0.2483122
1557.172,0.13103254
1557.174,0.12090209
1557.176,0.14757028
1557.178,0.10251641
1557.18,0.26354498
1557.182,0.2552272
1557.184,0.31504586
1557.186,0.21646146
1557.188,0.13137057
1557.19,0.13558127
1557.192,0.1910732
1557.194,0.25829476
1557.196,0.17399603
1557.198,0.28255892
1557.2,0.5611101
1557.202,0.23080151
1557.204,0.18419966
1557.206,0.43238813
1557.208,0.3454405
1557.21,0.12362701
1557.212,0.49390367
1557.214,0.4576715
1557.216,0.58864915
1557.218,0.5691533
1557.22,0.39212415
1557.222,0.44301066
1557.224,0.30475342
1557.226,0.5442336
1557.228,0.3764044
1557.23,0.26277566
1557.232,0.104745746
1557.234,0.3932249
1557.236,0.36271694
1557.238,0.5059386
1557.24,0.1935023
1557.242,0.5077006
1557.244,0.10764181
1557.246,0.3936567
1557.248,0.2984262
1557.25,0.26576027
1557.252,0.31664798
1557.254,0.21179575
1557.256,0.19171283
1557.258,0.50255346
1557.26,0.21387915
1557.262,0.468486
1557.264,0.45568028
1557.266,0.11670021
1557.268,0.5405362
1557.27,0.49467757
1557.272,0.4980336
1557.274,0.5045955
1557.276,0.39127663
1557.278,0.5966904
1557.28,0.18957607
1557.282,0.13616796
1557.284,0.45208374
1557.286,0.24696861
1557.288,0.4041166
1557.29,0.2958508
1557.292,0.26676208
1557.294,0.5466243
1557.296,0.17102173
1557.298,0.19449283
1557.3,0.4339204
1557.302,0.4913005
1557.304,0.51610726
1557.306,0.21557486
1557.308,0.5410567
1557.31,0.40477532
1557.312,0.5116092
1557.314,0.13426097
1557.316,0.27844718
1557.318,0.362432
1557.32,0.38847852
1557.3220000000001,0.14953578
1557.324,0.36932912
1557.326,0.43274322
1557.328,0.28079754
1557.33,0.35036963
1557.332,0.24628322
1557.334,0.5352501
1557.336,0.3996033
1557.338,0.37563694
1557.34,0.5721787
1557.342,0.43246576
1557.344,0.23991172
1557.346,0.42087653
1557.348,0.58081174
1557.35,0.11177913
1557.352,0.4132955
1557.354,0.17841747
1557.356,0.50822973
1557.358,0.42034227
1557.36,0.56849474
1557.362,0.43478894
1557.364,0.108609445
1557.366,0.35517693
1557.368,0.55183405
1557.37,0.2161515
1557.372,0.1414482
1557.374,0.45994392
1557.376,0.35125428
1557.378,0.12379763
1557.38,0.23995762
1557.382,0.26337433
1557.384,0.43393072
1557.386,0.3358001
1557.388,0.34359518
1557.39,0.50330186
1557.392,0.23920855
1557.394,0.43628636
1557.396,0.28377864
1557.398,0.30918503
1557.4,0.3779512
1557.402,0.4478234
1557.404,0.5725976
1557.406,0.23450558
1557.408,0.1518726
1557.41,0.31439596
1557.412,0.373358
1557.414,0.2140018
1557.416,0.5452479
1557.418,0.4994235
1557.42,0.34683195
1557.422,0.32503197
1557.424,0.12037063
1557.426,0.36844486
1557.428,0.39787355
1557.43,0.5458159
1557.432,0.35054904
1557.434,0.1786887
1557.436,0.19002844
1557.438,0.17993371
1557.44,0.56926745
1557.442,0.49669462
1557.444,0.51238304
1557.446,0.52021676
1557.448,0.14781733
1557.45,0.45108843
1557.452,0.45216835
1557.454,0.21241085
1557.456,0.3453329
1557.458,0.43121544
1557.46,0.5486682
1557.462,0.15521276
1557.464,0.54609656
1557.466,0.5612075
1557.468,0.5618049
1557.47,0.10241745
1557.472,0.21049939
1557.474,0.44562262
1557.476,0.2608699
1557.478,0.13054165
1557.48,0.48147103
1557.482,0.11429609
1557.484,0.32301065
1557.486,0.57378805
1557.488,0.3201164
1557.49,0.55594367
1557.492,0.30450213
1557.494,0.27334306
1557.496,0.1536914
1557.498,0.27904546
1557.5,0.26849324
1557.502,0.5232756
1557.504,0.55995756
1557.506,0.11096504
1557.508,0.1491282
1557.51,0.42161423
1557.512,0.34237143
1557.514,0.24843931
1557.516,0.22995353
1557.518,0.2123373
1557.52,0.36272544
1557.522,0.108739965
1557.524,0.4694422
1557.526,0.250194
1557.528,0.31341574
1557.53,0.3635261
1557.532,0.2056798
1557.534,0.54185134
1557.536,0.44104663
1557.538,0.53514814
1557.54,0.3377253
1557.542,0.31623024
1557.544,0.21857129
1557.546,0.3724202
1557.548,0.3965818
1557.55,0.30996168
1557.552,0.17269129
1557.554,0.23655224
1557.556,0.10712575
1557.558,0.25956938
1557.56,0.3903795
1557.562,0.5778555
1557.564,0.1889484
1557.566,0.12773226
1557.568,0.24815564
1557.57,0.17839885
1557.5720000000001,0.4477595
1557.574,0.102874584
1557.576,0.59043354
1557.578,0.52783334
1557.58,0.3453353
1557.582,0.5604711
1557.584,0.41402966
1557.586,0.59688246
1557.588,0.2391531
1557.59,0.59845304
1557.592,0.19012365
1557.594,0.27670917
1557.596,0.56766206
1557.598,0.28527114
1557.6,0.20491819
1557.602,0.12974355
1557.604,0.17447911
1557.606,0.27761173
1557.608,0.31061602
1557.61,0.37122557
1557.612,0.506794
1557.614,0.106707424
1557.616,0.52055806
1557.618,0.38862467
1557.62,0.47823903
1557.622,0.4784896
1557.624,0.55160135
1557.626,0.1466901
1557.628,0.38575765
1557.63,0.55451477
1557.632,0.45960316
1557.634,0.14829245
1557.636,0.40698215
1557.638,0.49994045
1557.64,0.2374309
1557.642,0.41624662
1557.644,0.5202061
1557.646,0.36193347
1557.648,0.1970936
1557.65,0.37484106
1557.652,0.39400196
1557.654,0.30142638
1557.656,0.4398083
1557.658,0.31666645
1557.66,0.53870255
1557.662,0.49581274
1557.664,0.5023859
1557.666,0.36303836
1557.668,0.19817391
1557.67,0.46221092
1557.672,0.13446067
1557.674,0.35878748
1557.676,0.12648953
1557.678,0.36420935
1557.68,0.4429611
1557.682,0.30959913
1557.684,0.3084516
1557.686,0.16139692
1557.688,0.2509248
1557.69,0.32213685
1557.692,0.5317811
1557.694,0.54898995
1557.696,0.57679003
1557.698,0.15013185
1557.7,0.2481054
1557.702,0.33145645
1557.704,0.4208719
1557.706,0.45139924
1557.708,0.49300814
1557.71,0.3479369
1557.712,0.37829214
1557.714,0.5802854
1557.716,0.22001414
1557.718,0.5018799
1557.72,0.455909
1557.722,0.17004491
1557.724,0.56324583
1557.726,0.5276781
1557.728,0.48975232
1557.73,0.16338679
1557.732,0.16983527
1557.734,0.44159922
1557.736,0.15363501
1557.738,0.1566578
1557.74,0.30013973
1557.742,0.102688946
1557.744,0.4607417
1557.746,0.3701035
1557.748,0.13908708
1557.75,0.37179136
1557.752,0.12704393
1557.754,0.13534805
1557.756,0.3427331
1557.758,0.34991163
1557.76,0.2694974
1557.762,0.41088572
1557.764,0.2936792
1557.766,0.3934803
1557.768,0.27489248
1557.77,0.45748347
1557.772,0.38964307
1557.774,0.18002178
1557.776,0.44313443
1557.778,0.49196798
1557.78,0.13293703
1557.782,0.4049803
1557.784,0.49521482
1557.786,0.15732644
1557.788,0.5508262
1557.79,0.3073994
